epoch,d_loss,g_loss,lr_G,lr_D,batch_size,img_size,z_dim
1,2.5137861940790627,11.44724643405746,0.00015,0.0001,64,64,128
2,1.0939386235002209,4.746403670404106,0.00015,0.0001,64,64,128
3,0.4924905909334912,2.8930636679972794,0.00015,0.0001,64,64,128
4,0.8355064135702217,3.7791977200437996,0.00015,0.0001,64,64,128
5,0.5149403673541897,2.1339826945434597,0.00015,0.0001,64,64,128
6,0.42008650889072346,1.6008892125614427,0.00015,0.0001,64,64,128
7,0.28689095235484485,1.4836711866014145,0.00015,0.0001,64,64,128
8,0.060672495623721796,0.6071332061991972,0.00015,0.0001,64,64,128
9,0.0526029363493709,0.6099461089162266,0.00015,0.0001,64,64,128
10,0.06744299434563693,0.6580753484193016,0.00015,0.0001,64,64,128
11,0.07168775117572616,0.8336256760008195,0.00015,0.0001,64,64,128
12,0.08882712353678311,0.8470355061923757,0.00015,0.0001,64,64,128
13,0.07686671483166077,0.8223445494385326,0.00015,0.0001,64,64,128
14,0.06544561245862175,0.8038758442682379,0.00015,0.0001,64,64,128
15,0.1008940367575954,0.7362545009921578,0.00015,0.0001,64,64,128
16,0.12571940198540688,0.48845510973649864,0.00015,0.0001,64,64,128
17,0.0974131546476308,0.4525218465748955,0.00015,0.0001,64,64,128
18,0.07635980614406221,0.538771894924781,0.00015,0.0001,64,64,128
19,0.09674783807028742,0.6699122685719939,0.00015,0.0001,64,64,128
20,0.09859553209560759,0.6427769135026371,0.00015,0.0001,64,64,128
21,0.1032068960587768,0.6496169343590736,0.00015,0.0001,64,64,128
22,0.0916336828514057,0.5655404815779013,0.00015,0.0001,64,64,128
23,0.11159371792831842,0.5476601093130953,0.00015,0.0001,64,64,128
24,0.09887674571398426,0.5587735496023122,0.00015,0.0001,64,64,128
25,0.10556716625304784,0.6672361791133881,0.00015,0.0001,64,64,128
26,0.15451594727004275,0.7181733875151943,0.00015,0.0001,64,64,128
27,0.12485752846388255,0.4870479242766605,0.00015,0.0001,64,64,128
28,0.14976492436493144,0.43310634923331875,0.00015,0.0001,64,64,128
29,0.16337697931072293,0.4418646382058368,0.00015,0.0001,64,64,128
30,0.15835205597036026,0.43212344190653634,0.00015,0.0001,64,64,128
31,0.16270672683330142,0.44280681496157365,0.00015,0.0001,64,64,128
32,0.15424561084193342,0.4136868364670697,0.00015,0.0001,64,64,128
33,0.16987679767258027,0.4629288883331944,0.00015,0.0001,64,64,128
34,0.1794205866754055,0.49338797830483494,0.00015,0.0001,64,64,128
35,0.1619113788885229,0.4607250981909387,0.00015,0.0001,64,64,128
36,0.14588571558980382,0.4339305175577893,0.00015,0.0001,64,64,128
37,0.17015217310365507,0.4511520246810773,0.00015,0.0001,64,64,128
38,0.1518368032925269,0.4415442908511442,0.00015,0.0001,64,64,128
39,0.13654330909690438,0.44639649724259095,0.00015,0.0001,64,64,128
40,0.15225078165531158,0.4578243057955714,0.00015,0.0001,64,64,128
41,0.1453348953715142,0.4662433299509918,0.00015,0.0001,64,64,128
42,0.15336421636097572,0.45883595154565926,0.00015,0.0001,64,64,128
43,0.13132591523668347,0.48816536279285655,0.00015,0.0001,64,64,128
44,0.13360009484869592,0.4641106729121769,0.00015,0.0001,64,64,128
45,0.14755665883421898,0.4865982067935607,0.00015,0.0001,64,64,128
46,0.12991118014735334,0.4558662548661232,0.00015,0.0001,64,64,128
47,0.13282850450452635,0.47368090249159756,0.00015,0.0001,64,64,128
48,0.12827341532444253,0.46920200130518747,0.00015,0.0001,64,64,128
49,0.12504031859776554,0.470511588103631,0.00015,0.0001,64,64,128
50,0.11683827857760822,0.4604050946586272,0.00015,0.0001,64,64,128
51,0.08583575585747466,0.4465903267264366,0.00011999999999999999,8e-05,64,64,128
52,0.08479058556258678,0.4479770020526998,0.00011999999999999999,8e-05,64,64,128
53,0.09627504591994426,0.4599963128566742,0.00011999999999999999,8e-05,64,64,128
54,0.1037988770095741,0.4478632851558573,0.00011999999999999999,8e-05,64,64,128
55,0.09286345497650259,0.4395120967836941,0.00011999999999999999,8e-05,64,64,128
56,0.10207600721760708,0.43371037744423924,0.00011999999999999999,8e-05,64,64,128
57,0.10495652231004308,0.4325033724308014,0.00011999999999999999,8e-05,64,64,128
58,0.12061160265961114,0.4517694238354178,0.00011999999999999999,8e-05,64,64,128
59,0.10260434240541037,0.46572190084878134,0.00011999999999999999,8e-05,64,64,128
60,0.10959941291195505,0.4575747312868343,0.00011999999999999999,8e-05,64,64,128
61,0.10179090275264838,0.45155073877643137,0.00011999999999999999,8e-05,64,64,128
62,0.10338100056876154,0.45753464365706725,0.00011999999999999999,8e-05,64,64,128
63,0.11481261603972491,0.4569898567655507,0.00011999999999999999,8e-05,64,64,128
64,0.1058136388002073,0.45058442564571605,0.00011999999999999999,8e-05,64,64,128
65,0.10904093919431462,0.4755154839333366,0.00011999999999999999,8e-05,64,64,128
66,0.09885945587473757,0.4652378313681659,0.00011999999999999999,8e-05,64,64,128
67,0.09848762845949215,0.4803925025112489,0.00011999999999999999,8e-05,64,64,128
68,0.10465627881314825,0.46706943476901336,0.00011999999999999999,8e-05,64,64,128
69,0.1203187978004708,0.4728730995865429,0.00011999999999999999,8e-05,64,64,128
70,0.10017554231864564,0.4812222631538616,0.00011999999999999999,8e-05,64,64,128
